,Ws_avg
2013-07-09 10:30:00+00:00,6.3899999
2013-07-09 10:40:00+00:00,6.6300001
2013-07-09 10:50:00+00:00,6.5999999
2013-07-09 11:00:00+00:00,6.5428570285714285
2013-07-09 11:10:00+00:00,6.485714157142858
2013-07-09 11:20:00+00:00,6.428571285714286
2013-07-09 11:30:00+00:00,6.371428414285714
2013-07-09 11:40:00+00:00,6.314285542857142
2013-07-09 11:50:00+00:00,6.257142671428571
2013-07-09 12:00:00+00:00,6.1999998
2013-07-09 12:10:00+00:00,6.0900002
2013-07-09 12:20:00+00:00,6.07500005
2013-07-09 12:30:00+00:00,6.0599999
2013-07-09 12:40:00+00:00,6.43000005
2013-07-09 12:50:00+00:00,6.8000002
2013-07-09 13:00:00+00:00,6.3699999
2013-07-09 13:10:00+00:00,6.75
2013-07-09 13:20:00+00:00,7.1300001
2013-07-09 13:30:00+00:00,7.5100002
2013-07-09 13:40:00+00:00,7.296666766666667
2013-07-09 13:50:00+00:00,7.083333333333333
2013-07-09 14:00:00+00:00,6.8699999
2013-07-09 14:10:00+00:00,6.91399996
2013-07-09 14:20:00+00:00,6.95800002
2013-07-09 14:30:00+00:00,7.00200008
2013-07-09 14:40:00+00:00,7.04600014
2013-07-09 14:50:00+00:00,7.0900002
2013-07-09 15:00:00+00:00,6.5
2013-07-09 15:10:00+00:00,5.9099998
2013-07-09 15:20:00+00:00,6.095
2013-07-09 15:30:00+00:00,6.2800002
2013-07-09 15:40:00+00:00,5.6799998
2013-07-09 15:50:00+00:00,5.9099998
2013-07-09 16:00:00+00:00,6.0999999
2013-07-09 16:10:00+00:00,6.29
2013-07-09 16:20:00+00:00,6.71
2013-07-09 16:30:00+00:00,6.6666666333333335
2013-07-09 16:40:00+00:00,6.623333266666666
2013-07-09 16:50:00+00:00,6.5799999
2013-07-09 17:00:00+00:00,6.536666533333333
2013-07-09 17:10:00+00:00,6.493333166666666
2013-07-09 17:20:00+00:00,6.4499998
2013-07-09 17:30:00+00:00,6.7099998
2013-07-09 17:40:00+00:00,6.9699998
2013-07-09 17:50:00+00:00,7.0749998000000005
2013-07-09 18:00:00+00:00,7.1799998
2013-07-09 18:10:00+00:00,7.1199999
2013-07-09 18:20:00+00:00,7.5
2013-07-09 18:30:00+00:00,7.8800001
2013-07-09 18:40:00+00:00,8.2600002
2013-07-09 18:50:00+00:00,8.526666933333333
2013-07-09 19:00:00+00:00,8.793333666666667
2013-07-09 19:10:00+00:00,9.0600004
2013-07-09 19:20:00+00:00,8.4633336
2013-07-09 19:30:00+00:00,7.8666668
2013-07-09 19:40:00+00:00,7.27
2013-07-09 19:50:00+00:00,7.7933334
2013-07-09 20:00:00+00:00,8.3166668
2013-07-09 20:10:00+00:00,8.8400002
2013-07-09 20:20:00+00:00,8.8500001
2013-07-09 20:30:00+00:00,8.86
2013-07-09 20:40:00+00:00,8.8699999
2013-07-09 20:50:00+00:00,8.46500015
2013-07-09 21:00:00+00:00,8.0600004
2013-07-09 21:10:00+00:00,8.09666695
2013-07-09 21:20:00+00:00,8.133333499999999
2013-07-09 21:30:00+00:00,8.170000049999999
2013-07-09 21:40:00+00:00,8.2066666
2013-07-09 21:50:00+00:00,8.24333315
2013-07-09 22:00:00+00:00,8.2799997
2013-07-09 22:10:00+00:00,8.3199997
2013-07-09 22:20:00+00:00,8.5066665
2013-07-09 22:30:00+00:00,8.6933333
2013-07-09 22:40:00+00:00,8.8800001
2013-07-09 22:50:00+00:00,8.8299999
2013-07-09 23:00:00+00:00,8.7799997
2013-07-09 23:10:00+00:00,8.46
2013-07-09 23:20:00+00:00,8.0150001
2013-07-09 23:30:00+00:00,7.5700002
2013-07-09 23:40:00+00:00,7.4299998
2013-07-09 23:50:00+00:00,7.470000000000001
2013-07-10 00:00:00+00:00,7.5100002
2013-07-10 00:10:00+00:00,7.07500005
2013-07-10 00:20:00+00:00,6.6399999
2013-07-10 00:30:00+00:00,6.73
2013-07-10 00:40:00+00:00,6.9449999
2013-07-10 00:50:00+00:00,7.1599998
2013-07-10 01:00:00+00:00,7.5999999
2013-07-10 01:10:00+00:00,7.355
2013-07-10 01:20:00+00:00,7.1100001
2013-07-10 01:30:00+00:00,7.08000015
2013-07-10 01:40:00+00:00,7.0500002
2013-07-10 01:50:00+00:00,6.9699998
2013-07-10 02:00:00+00:00,7.053333133333333
2013-07-10 02:10:00+00:00,7.136666466666667
2013-07-10 02:20:00+00:00,7.2199998
2013-07-10 02:30:00+00:00,7.135
2013-07-10 02:40:00+00:00,7.0500002
2013-07-10 02:50:00+00:00,6.8899999
2013-07-10 03:00:00+00:00,6.8074999
2013-07-10 03:10:00+00:00,6.7249999
2013-07-10 03:20:00+00:00,6.642499900000001
2013-07-10 03:30:00+00:00,6.5599999
2013-07-10 03:40:00+00:00,6.414999925
2013-07-10 03:50:00+00:00,6.269999950000001
2013-07-10 04:00:00+00:00,6.124999975000001
2013-07-10 04:10:00+00:00,5.98
2013-07-10 04:20:00+00:00,5.9649999000000005
2013-07-10 04:30:00+00:00,5.9499998
2013-07-10 04:40:00+00:00,5.7199998
2013-07-10 04:50:00+00:00,5.3200002
2013-07-10 05:00:00+00:00,5.3000002
2013-07-10 05:10:00+00:00,4.9200001
2013-07-10 05:20:00+00:00,4.5450001
2013-07-10 05:30:00+00:00,4.1700001
2013-07-10 05:40:00+00:00,4.5100002
2013-07-10 05:50:00+00:00,4.223333500000001
2013-07-10 06:00:00+00:00,3.9366668
2013-07-10 06:10:00+00:00,3.6500001
2013-07-10 06:20:00+00:00,4.06500005
2013-07-10 06:30:00+00:00,4.48
2013-07-10 06:40:00+00:00,4.6900001
2013-07-10 06:50:00+00:00,4.3400002
2013-07-10 07:00:00+00:00,4.25
2013-07-10 07:10:00+00:00,4.416666666666667
2013-07-10 07:20:00+00:00,4.583333333333333
2013-07-10 07:30:00+00:00,4.75
2013-07-10 07:40:00+00:00,5.0500002
2013-07-10 07:50:00+00:00,5.21500015
2013-07-10 08:00:00+00:00,5.3800001
2013-07-10 08:10:00+00:00,5.2600002
2013-07-10 08:20:00+00:00,5.79
2013-07-10 08:30:00+00:00,5.9400001
2013-07-10 08:40:00+00:00,6.3400002
2013-07-10 08:50:00+00:00,6.0100002
2013-07-10 09:00:00+00:00,6.3099999
2013-07-10 09:10:00+00:00,6.6500001
2013-07-10 09:20:00+00:00,6.0
2013-07-10 09:30:00+00:00,5.3499999
2013-07-10 09:40:00+00:00,5.42999995
2013-07-10 09:50:00+00:00,5.51
2013-07-10 10:00:00+00:00,5.59000005
2013-07-10 10:10:00+00:00,5.6700001
2013-07-10 10:20:00+00:00,5.7650001
2013-07-10 10:30:00+00:00,5.8600001
2013-07-10 10:40:00+00:00,5.885000116666666
2013-07-10 10:50:00+00:00,5.910000133333333
2013-07-10 11:00:00+00:00,5.9350001500000005
2013-07-10 11:10:00+00:00,5.960000166666667
2013-07-10 11:20:00+00:00,5.985000183333334
2013-07-10 11:30:00+00:00,6.0100002
2013-07-10 11:40:00+00:00,6.1500002
2013-07-10 11:50:00+00:00,6.2900002
2013-07-10 12:00:00+00:00,6.4300002
2013-07-10 12:10:00+00:00,6.5700002
2013-07-10 12:20:00+00:00,6.3000002
2013-07-10 12:30:00+00:00,6.0100002
2013-07-10 12:40:00+00:00,6.6500001
2013-07-10 12:50:00+00:00,6.0100002
2013-07-10 13:00:00+00:00,6.0599999
2013-07-10 13:10:00+00:00,6.54
2013-07-10 13:20:00+00:00,5.98
2013-07-10 13:30:00+00:00,6.2399998
2013-07-10 13:40:00+00:00,5.6199999
2013-07-10 13:50:00+00:00,5.9299998
2013-07-10 14:00:00+00:00,6.4649999000000005
2013-07-10 14:10:00+00:00,7.0
2013-07-10 14:20:00+00:00,6.6500001
2013-07-10 14:30:00+00:00,6.2600002
2013-07-10 14:40:00+00:00,6.1500001
2013-07-10 14:50:00+00:00,6.635
2013-07-10 15:00:00+00:00,7.1199999
2013-07-10 15:10:00+00:00,5.9000001
2013-07-10 15:20:00+00:00,6.49500015
2013-07-10 15:30:00+00:00,7.0900002
2013-07-10 15:40:00+00:00,7.100000175
2013-07-10 15:50:00+00:00,7.11000015
2013-07-10 16:00:00+00:00,7.120000125000001
2013-07-10 16:10:00+00:00,7.1300001
2013-07-10 16:20:00+00:00,7.160000075
2013-07-10 16:30:00+00:00,7.19000005
2013-07-10 16:40:00+00:00,7.220000025
2013-07-10 16:50:00+00:00,7.25
2013-07-10 17:00:00+00:00,7.4699998
2013-07-10 17:10:00+00:00,8.0
2013-07-10 17:20:00+00:00,8.21
2013-07-10 17:30:00+00:00,8.04999995
2013-07-10 17:40:00+00:00,7.8899999
2013-07-10 17:50:00+00:00,8.163333266666667
2013-07-10 18:00:00+00:00,8.436666633333335
2013-07-10 18:10:00+00:00,8.71
2013-07-10 18:20:00+00:00,8.541666633333334
2013-07-10 18:30:00+00:00,8.373333266666666
2013-07-10 18:40:00+00:00,8.2049999
2013-07-10 18:50:00+00:00,8.036666533333333
2013-07-10 19:00:00+00:00,7.868333166666666
2013-07-10 19:10:00+00:00,7.6999998
2013-07-10 19:20:00+00:00,7.739999875
2013-07-10 19:30:00+00:00,7.77999995
2013-07-10 19:40:00+00:00,7.820000025
2013-07-10 19:50:00+00:00,7.8600001
2013-07-10 20:00:00+00:00,8.33500025
2013-07-10 20:10:00+00:00,8.8100004
2013-07-10 20:20:00+00:00,9.75
2013-07-10 20:30:00+00:00,9.6199999
2013-07-10 20:40:00+00:00,9.5212499
2013-07-10 20:50:00+00:00,9.4224999
2013-07-10 21:00:00+00:00,9.3237499
2013-07-10 21:10:00+00:00,9.2249999
2013-07-10 21:20:00+00:00,9.1262499
2013-07-10 21:30:00+00:00,9.0274999
2013-07-10 21:40:00+00:00,8.9287499
2013-07-10 21:50:00+00:00,8.8299999
2013-07-10 22:00:00+00:00,8.9799995
2013-07-10 22:10:00+00:00,8.529999700000001
2013-07-10 22:20:00+00:00,8.0799999
2013-07-10 22:30:00+00:00,8.0200005
2013-07-10 22:40:00+00:00,8.0600004
2013-07-10 22:50:00+00:00,7.96500015
2013-07-10 23:00:00+00:00,7.8699999
2013-07-10 23:10:00+00:00,8.5600004
2013-07-10 23:20:00+00:00,8.39200028
2013-07-10 23:30:00+00:00,8.22400016
2013-07-10 23:40:00+00:00,8.05600004
2013-07-10 23:50:00+00:00,7.88799992
2013-07-11 00:00:00+00:00,7.7199998
2013-07-11 00:10:00+00:00,7.92799988
2013-07-11 00:20:00+00:00,8.13599996
2013-07-11 00:30:00+00:00,8.344000040000001
2013-07-11 00:40:00+00:00,8.55200012
2013-07-11 00:50:00+00:00,8.7600002
2013-07-11 01:00:00+00:00,8.706666933333334
2013-07-11 01:10:00+00:00,8.653333666666667
2013-07-11 01:20:00+00:00,8.6000004
2013-07-11 01:30:00+00:00,9.4499998
2013-07-11 01:40:00+00:00,8.747499825
2013-07-11 01:50:00+00:00,8.04499985
2013-07-11 02:00:00+00:00,7.342499875000001
2013-07-11 02:10:00+00:00,6.6399999
2013-07-11 02:20:00+00:00,6.9000001
2013-07-11 02:30:00+00:00,6.5300002
2013-07-11 02:40:00+00:00,6.56000012
2013-07-11 02:50:00+00:00,6.59000004
2013-07-11 03:00:00+00:00,6.61999996
2013-07-11 03:10:00+00:00,6.64999988
2013-07-11 03:20:00+00:00,6.6799998
2013-07-11 03:30:00+00:00,7.0100002
2013-07-11 03:40:00+00:00,6.833333466666667
2013-07-11 03:50:00+00:00,6.656666733333334
2013-07-11 04:00:00+00:00,6.48
2013-07-11 04:10:00+00:00,7.2399998
2013-07-11 04:20:00+00:00,7.1599998
2013-07-11 04:30:00+00:00,7.484999849999999
2013-07-11 04:40:00+00:00,7.8099999
2013-07-11 04:50:00+00:00,7.4399999
2013-07-11 05:00:00+00:00,7.0699999
2013-07-11 05:10:00+00:00,6.6999999
2013-07-11 05:20:00+00:00,6.3299999
2013-07-11 05:30:00+00:00,6.243333233333333
2013-07-11 05:40:00+00:00,6.156666566666667
2013-07-11 05:50:00+00:00,6.0699999
2013-07-11 06:00:00+00:00,5.983333233333333
2013-07-11 06:10:00+00:00,5.896666566666667
2013-07-11 06:20:00+00:00,5.8099999
2013-07-11 06:30:00+00:00,5.802499975
2013-07-11 06:40:00+00:00,5.7950000500000005
2013-07-11 06:50:00+00:00,5.787500125
2013-07-11 07:00:00+00:00,5.7800002
2013-07-11 07:10:00+00:00,5.5599999
2013-07-11 07:20:00+00:00,5.73
2013-07-11 07:30:00+00:00,5.8200002
2013-07-11 07:40:00+00:00,5.4200001
2013-07-11 07:50:00+00:00,5.59
2013-07-11 08:00:00+00:00,5.7599999
2013-07-11 08:10:00+00:00,5.9299998
2013-07-11 08:20:00+00:00,6.3049998
2013-07-11 08:30:00+00:00,6.6799998
2013-07-11 08:40:00+00:00,6.6699999
2013-07-11 08:50:00+00:00,6.66
2013-07-11 09:00:00+00:00,6.6500001
2013-07-11 09:10:00+00:00,6.68000005
2013-07-11 09:20:00+00:00,6.71
2013-07-11 09:30:00+00:00,6.02
2013-07-11 09:40:00+00:00,6.0150001
2013-07-11 09:50:00+00:00,6.0100002
2013-07-11 10:00:00+00:00,6.1199999
2013-07-11 10:10:00+00:00,6.146666533333333
2013-07-11 10:20:00+00:00,6.173333166666667
2013-07-11 10:30:00+00:00,6.1999998
2013-07-11 10:40:00+00:00,5.8399999000000005
2013-07-11 10:50:00+00:00,5.48
2013-07-11 11:00:00+00:00,5.626
2013-07-11 11:10:00+00:00,5.772
2013-07-11 11:20:00+00:00,5.918
2013-07-11 11:30:00+00:00,6.064
2013-07-11 11:40:00+00:00,6.21
2013-07-11 11:50:00+00:00,6.231111122222222
2013-07-11 12:00:00+00:00,6.252222244444444
2013-07-11 12:10:00+00:00,6.273333366666667
2013-07-11 12:20:00+00:00,6.294444488888889
2013-07-11 12:30:00+00:00,6.315555611111111
2013-07-11 12:40:00+00:00,6.336666733333333
2013-07-11 12:50:00+00:00,6.357777855555556
2013-07-11 13:00:00+00:00,6.378888977777778
2013-07-11 13:10:00+00:00,6.4000001
2013-07-11 13:20:00+00:00,6.54999995
2013-07-11 13:30:00+00:00,6.6999998
2013-07-11 13:40:00+00:00,6.8599999
2013-07-11 13:50:00+00:00,7.02
2013-07-11 14:00:00+00:00,6.545000099999999
2013-07-11 14:10:00+00:00,6.0700002
2013-07-11 14:20:00+00:00,6.25500015
2013-07-11 14:30:00+00:00,6.4400001
2013-07-11 14:40:00+00:00,6.529999999999999
2013-07-11 14:50:00+00:00,6.6199999
2013-07-11 15:00:00+00:00,6.64799996
2013-07-11 15:10:00+00:00,6.67600002
2013-07-11 15:20:00+00:00,6.70400008
2013-07-11 15:30:00+00:00,6.73200014
2013-07-11 15:40:00+00:00,6.7600002
2013-07-11 15:50:00+00:00,6.68000005
2013-07-11 16:00:00+00:00,6.5999999
2013-07-11 16:10:00+00:00,6.5999999
2013-07-11 16:20:00+00:00,6.5999999
2013-07-11 16:30:00+00:00,6.5999999
2013-07-11 16:40:00+00:00,6.56999995
2013-07-11 16:50:00+00:00,6.54
2013-07-11 17:00:00+00:00,7.0300002
2013-07-11 17:10:00+00:00,6.9100002
2013-07-11 17:20:00+00:00,6.7900002
2013-07-11 17:30:00+00:00,6.6700002000000005
2013-07-11 17:40:00+00:00,6.5500002
2013-07-11 17:50:00+00:00,6.8900001
2013-07-11 18:00:00+00:00,7.23
2013-07-11 18:10:00+00:00,7.27
2013-07-11 18:20:00+00:00,7.045000099999999
2013-07-11 18:30:00+00:00,6.8200002
2013-07-11 18:40:00+00:00,7.79
2013-07-11 18:50:00+00:00,8.5200005
2013-07-11 19:00:00+00:00,8.29
2013-07-11 19:10:00+00:00,8.07999995
2013-07-11 19:20:00+00:00,7.8699999
2013-07-11 19:30:00+00:00,8.1700001
2013-07-11 19:40:00+00:00,8.3299999
2013-07-11 19:50:00+00:00,8.383333200000001
2013-07-11 20:00:00+00:00,8.4366665
2013-07-11 20:10:00+00:00,8.4899998
2013-07-11 20:20:00+00:00,8.316666466666666
2013-07-11 20:30:00+00:00,8.143333133333334
2013-07-11 20:40:00+00:00,7.9699998
2013-07-11 20:50:00+00:00,7.79999995
2013-07-11 21:00:00+00:00,7.6300001
2013-07-11 21:10:00+00:00,7.8699999
2013-07-11 21:20:00+00:00,8.1099997
2013-07-11 21:30:00+00:00,7.6733332
2013-07-11 21:40:00+00:00,7.2366667
2013-07-11 21:50:00+00:00,6.8000002
2013-07-11 22:00:00+00:00,6.98
2013-07-11 22:10:00+00:00,7.1599998
2013-07-11 22:20:00+00:00,7.69000005
2013-07-11 22:30:00+00:00,8.2200003
2013-07-11 22:40:00+00:00,8.1800003
2013-07-11 22:50:00+00:00,7.675000199999999
2013-07-11 23:00:00+00:00,7.1700001
2013-07-11 23:10:00+00:00,7.31999995
2013-07-11 23:20:00+00:00,7.4699998
2013-07-11 23:30:00+00:00,7.3200002
2013-07-11 23:40:00+00:00,7.0800001
2013-07-11 23:50:00+00:00,6.84
2013-07-12 00:00:00+00:00,6.5999999
2013-07-12 00:10:00+00:00,6.5
2013-07-12 00:20:00+00:00,6.400000100000001
2013-07-12 00:30:00+00:00,6.3000002
2013-07-12 00:40:00+00:00,6.77
2013-07-12 00:50:00+00:00,6.48
2013-07-12 01:00:00+00:00,6.502857128571429
2013-07-12 01:10:00+00:00,6.525714257142858
2013-07-12 01:20:00+00:00,6.548571385714286
2013-07-12 01:30:00+00:00,6.5714285142857145
2013-07-12 01:40:00+00:00,6.594285642857143
2013-07-12 01:50:00+00:00,6.617142771428572
2013-07-12 02:00:00+00:00,6.6399999
2013-07-12 02:10:00+00:00,6.0799999
2013-07-12 02:20:00+00:00,4.4699998
2013-07-12 02:30:00+00:00,4.71
2013-07-12 02:40:00+00:00,5.129999933333333
2013-07-12 02:50:00+00:00,5.549999866666667
2013-07-12 03:00:00+00:00,5.9699998
2013-07-12 03:10:00+00:00,6.0
2013-07-12 03:20:00+00:00,6.0300002
2013-07-12 03:30:00+00:00,5.71
2013-07-12 03:40:00+00:00,5.2399998
2013-07-12 03:50:00+00:00,5.2359998
2013-07-12 04:00:00+00:00,5.2319998
2013-07-12 04:10:00+00:00,5.2279998
2013-07-12 04:20:00+00:00,5.2239998
2013-07-12 04:30:00+00:00,5.2199998
2013-07-12 04:40:00+00:00,5.6399999
2013-07-12 04:50:00+00:00,5.43999985
2013-07-12 05:00:00+00:00,5.2399998
2013-07-12 05:10:00+00:00,5.1299999
2013-07-12 05:20:00+00:00,5.02
2013-07-12 05:30:00+00:00,4.9100001
2013-07-12 05:40:00+00:00,4.8000002
2013-07-12 05:50:00+00:00,5.3600001
2013-07-12 06:00:00+00:00,5.1599998
2013-07-12 06:10:00+00:00,5.1599998
2013-07-12 06:20:00+00:00,5.1599998
2013-07-12 06:30:00+00:00,4.9400001
2013-07-12 06:40:00+00:00,5.4299998
2013-07-12 06:50:00+00:00,5.2600002
2013-07-12 07:00:00+00:00,5.3600001
2013-07-12 07:10:00+00:00,5.4699998
2013-07-12 07:20:00+00:00,5.7099998
2013-07-12 07:30:00+00:00,5.9499998
2013-07-12 07:40:00+00:00,5.4499998
2013-07-12 07:50:00+00:00,5.5274999
2013-07-12 08:00:00+00:00,5.605
2013-07-12 08:10:00+00:00,5.6825001
2013-07-12 08:20:00+00:00,5.7600002
2013-07-12 08:30:00+00:00,6.4699998
2013-07-12 08:40:00+00:00,6.196666566666667
2013-07-12 08:50:00+00:00,5.923333333333333
2013-07-12 09:00:00+00:00,5.6500001
2013-07-12 09:10:00+00:00,5.6187501
2013-07-12 09:20:00+00:00,5.5875001
2013-07-12 09:30:00+00:00,5.5562501
2013-07-12 09:40:00+00:00,5.5250001
2013-07-12 09:50:00+00:00,5.4937501
2013-07-12 10:00:00+00:00,5.4625001
2013-07-12 10:10:00+00:00,5.4312501
2013-07-12 10:20:00+00:00,5.4000001
2013-07-12 10:30:00+00:00,5.3200002
2013-07-12 10:40:00+00:00,5.5799999
2013-07-12 10:50:00+00:00,5.9099998
2013-07-12 11:00:00+00:00,5.653333166666666
2013-07-12 11:10:00+00:00,5.396666533333334
2013-07-12 11:20:00+00:00,5.1399999
2013-07-12 11:30:00+00:00,5.1500001
2013-07-12 11:40:00+00:00,5.3600001
2013-07-12 11:50:00+00:00,5.1799998
2013-07-12 12:00:00+00:00,5.46
2013-07-12 12:10:00+00:00,5.4400001
2013-07-12 12:20:00+00:00,5.71000005
2013-07-12 12:30:00+00:00,5.98
2013-07-12 12:40:00+00:00,5.699999966666667
2013-07-12 12:50:00+00:00,5.419999933333334
2013-07-12 13:00:00+00:00,5.1399999
2013-07-12 13:10:00+00:00,5.3000002
2013-07-12 13:20:00+00:00,4.5999999
2013-07-12 13:30:00+00:00,4.745714185714286
2013-07-12 13:40:00+00:00,4.891428471428571
2013-07-12 13:50:00+00:00,5.037142757142857
2013-07-12 14:00:00+00:00,5.182857042857143
2013-07-12 14:10:00+00:00,5.328571328571429
2013-07-12 14:20:00+00:00,5.474285614285714
2013-07-12 14:30:00+00:00,5.6199999
2013-07-12 14:40:00+00:00,5.6033333333333335
2013-07-12 14:50:00+00:00,5.586666766666666
2013-07-12 15:00:00+00:00,5.5700002
2013-07-12 15:10:00+00:00,5.52
2013-07-12 15:20:00+00:00,5.6799998
2013-07-12 15:30:00+00:00,5.0
2013-07-12 15:40:00+00:00,5.7399998
2013-07-12 15:50:00+00:00,5.46
2013-07-12 16:00:00+00:00,5.43000005
2013-07-12 16:10:00+00:00,5.4000001
2013-07-12 16:20:00+00:00,5.3200002
2013-07-12 16:30:00+00:00,5.403333533333333
2013-07-12 16:40:00+00:00,5.486666866666667
2013-07-12 16:50:00+00:00,5.5700002
2013-07-12 17:00:00+00:00,5.69200012
2013-07-12 17:10:00+00:00,5.81400004
2013-07-12 17:20:00+00:00,5.93599996
2013-07-12 17:30:00+00:00,6.05799988
2013-07-12 17:40:00+00:00,6.1799998
2013-07-12 17:50:00+00:00,6.1300001
2013-07-12 18:00:00+00:00,6.1500001
2013-07-12 18:10:00+00:00,6.0700002
2013-07-12 18:20:00+00:00,6.3200002
2013-07-12 18:30:00+00:00,6.4400001
2013-07-12 18:40:00+00:00,6.8266667
2013-07-12 18:50:00+00:00,7.2133333
2013-07-12 19:00:00+00:00,7.5999999
2013-07-12 19:10:00+00:00,7.48
2013-07-12 19:20:00+00:00,7.40499995
2013-07-12 19:30:00+00:00,7.329999900000001
2013-07-12 19:40:00+00:00,7.25499985
2013-07-12 19:50:00+00:00,7.1799998
2013-07-12 20:00:00+00:00,7.2600002
2013-07-12 20:10:00+00:00,7.3950002
2013-07-12 20:20:00+00:00,7.5300002
2013-07-12 20:30:00+00:00,7.450000133333333
2013-07-12 20:40:00+00:00,7.370000066666667
2013-07-12 20:50:00+00:00,7.29
2013-07-12 21:00:00+00:00,7.04999995
2013-07-12 21:10:00+00:00,6.8099999
2013-07-12 21:20:00+00:00,6.21
2013-07-12 21:30:00+00:00,6.27
2013-07-12 21:40:00+00:00,5.9400001
2013-07-12 21:50:00+00:00,6.089999949999999
2013-07-12 22:00:00+00:00,6.2399998
2013-07-12 22:10:00+00:00,6.1333332333333335
2013-07-12 22:20:00+00:00,6.026666666666666
2013-07-12 22:30:00+00:00,5.9200001
2013-07-12 22:40:00+00:00,6.82999995
2013-07-12 22:50:00+00:00,7.7399998
2013-07-12 23:00:00+00:00,7.80499985
2013-07-12 23:10:00+00:00,7.8699999
2013-07-12 23:20:00+00:00,7.719999925
2013-07-12 23:30:00+00:00,7.56999995
2013-07-12 23:40:00+00:00,7.419999975
2013-07-12 23:50:00+00:00,7.27
2013-07-13 00:00:00+00:00,7.375
2013-07-13 00:10:00+00:00,7.48
2013-07-13 00:20:00+00:00,7.303333350000001
2013-07-13 00:30:00+00:00,7.1266667
2013-07-13 00:40:00+00:00,6.95000005
2013-07-13 00:50:00+00:00,6.7733334
2013-07-13 01:00:00+00:00,6.596666750000001
2013-07-13 01:10:00+00:00,6.4200001
2013-07-13 01:20:00+00:00,6.4200001
2013-07-13 01:30:00+00:00,6.2066668
2013-07-13 01:40:00+00:00,5.9933335
2013-07-13 01:50:00+00:00,5.7800002
2013-07-13 02:00:00+00:00,6.1700001
2013-07-13 02:10:00+00:00,5.9000001
2013-07-13 02:20:00+00:00,5.770000133333333
2013-07-13 02:30:00+00:00,5.640000166666667
2013-07-13 02:40:00+00:00,5.5100002
2013-07-13 02:50:00+00:00,5.6300001
2013-07-13 03:00:00+00:00,5.522857242857143
2013-07-13 03:10:00+00:00,5.415714385714286
2013-07-13 03:20:00+00:00,5.308571528571429
2013-07-13 03:30:00+00:00,5.201428671428571
2013-07-13 03:40:00+00:00,5.094285814285715
2013-07-13 03:50:00+00:00,4.987142957142858
2013-07-13 04:00:00+00:00,4.8800001
2013-07-13 04:10:00+00:00,5.3899999
2013-07-13 04:20:00+00:00,5.3899999
2013-07-13 04:30:00+00:00,5.3899999
2013-07-13 04:40:00+00:00,4.96
2013-07-13 04:50:00+00:00,4.33
2013-07-13 05:00:00+00:00,3.7
2013-07-13 05:10:00+00:00,3.5599999
2013-07-13 05:20:00+00:00,2.4100001
2013-07-13 05:30:00+00:00,1.51
2013-07-13 05:40:00+00:00,2.01
2013-07-13 05:50:00+00:00,2.3
2013-07-13 06:00:00+00:00,2.208333333333333
2013-07-13 06:10:00+00:00,2.1166666666666667
2013-07-13 06:20:00+00:00,2.025
2013-07-13 06:30:00+00:00,1.933333333333333
2013-07-13 06:40:00+00:00,1.8416666666666668
2013-07-13 06:50:00+00:00,1.75
2013-07-13 07:00:00+00:00,1.47
2013-07-13 07:10:00+00:00,2.1400001
2013-07-13 07:20:00+00:00,2.1300001
2013-07-13 07:30:00+00:00,2.1766667333333336
2013-07-13 07:40:00+00:00,2.2233333666666666
2013-07-13 07:50:00+00:00,2.27
2013-07-13 08:00:00+00:00,2.482499975
2013-07-13 08:10:00+00:00,2.69499995
2013-07-13 08:20:00+00:00,2.907499925
2013-07-13 08:30:00+00:00,3.1199999
2013-07-13 08:40:00+00:00,2.956666633333333
2013-07-13 08:50:00+00:00,2.793333366666667
2013-07-13 09:00:00+00:00,2.6300001
2013-07-13 09:10:00+00:00,2.475
2013-07-13 09:20:00+00:00,2.3199999
2013-07-13 09:30:00+00:00,2.475
2013-07-13 09:40:00+00:00,2.6300001
2013-07-13 09:50:00+00:00,2.7033334
2013-07-13 10:00:00+00:00,2.7766667000000003
2013-07-13 10:10:00+00:00,2.85
2013-07-13 10:20:00+00:00,2.9233333
2013-07-13 10:30:00+00:00,2.9966666
2013-07-13 10:40:00+00:00,3.0699999
2013-07-13 10:50:00+00:00,3.99
2013-07-13 11:00:00+00:00,3.4366666333333336
2013-07-13 11:10:00+00:00,2.883333266666667
2013-07-13 11:20:00+00:00,2.3299999
2013-07-13 11:30:00+00:00,2.5066665666666665
2013-07-13 11:40:00+00:00,2.6833332333333333
2013-07-13 11:50:00+00:00,2.8599999
2013-07-13 12:00:00+00:00,2.9649999166666667
2013-07-13 12:10:00+00:00,3.069999933333333
2013-07-13 12:20:00+00:00,3.17499995
2013-07-13 12:30:00+00:00,3.279999966666667
2013-07-13 12:40:00+00:00,3.384999983333333
2013-07-13 12:50:00+00:00,3.49
2013-07-13 13:00:00+00:00,3.333333333333333
2013-07-13 13:10:00+00:00,3.1766666666666667
2013-07-13 13:20:00+00:00,3.02
2013-07-13 13:30:00+00:00,3.43999995
2013-07-13 13:40:00+00:00,3.8599999
2013-07-13 13:50:00+00:00,3.4899999
2013-07-13 14:00:00+00:00,3.1199999
2013-07-13 14:10:00+00:00,4.2549999
2013-07-13 14:20:00+00:00,5.3899999
2013-07-13 14:30:00+00:00,5.3383332333333335
2013-07-13 14:40:00+00:00,5.286666566666667
2013-07-13 14:50:00+00:00,5.2349999
